[28-Oct-2020 10:19:05 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[28-Oct-2020 10:19:34 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[28-Oct-2020 10:19:52 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[28-Oct-2020 10:20:47 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[28-Oct-2020 10:21:09 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[16-Dec-2020 10:38:50 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[16-Dec-2020 10:39:16 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[19-Dec-2020 13:41:38 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[02-Mar-2021 10:38:09 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[02-Mar-2021 10:38:33 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[02-Mar-2021 10:40:43 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[02-Mar-2021 10:41:10 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[02-Mar-2021 10:41:37 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[03-May-2021 11:42:33 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[03-May-2021 11:44:11 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[03-May-2021 11:46:05 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[20-Jul-2021 15:45:02 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[21-Jul-2021 09:57:59 America/New_York] PHP Fatal error:  Uncaught Doctrine\ORM\ORMException: The identifier id is missing for a query of ArcaSolutions\WysiwygBundle\Entity\Page in /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/ORMException.php:309
Stack trace:
#0 /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/EntityManager.php(419): Doctrine\ORM\ORMException::missingIdentifierField('ArcaSolutions\\W...', 'id')
#1 /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/EntityRepository.php(151): Doctrine\ORM\EntityManager->find('ArcaSolutions\\W...', Array, NULL, NULL)
#2 /home/wi36wd72/edirectory/src/ArcaSolutions/WysiwygBundle/Services/PageService.php(67): Doctrine\ORM\EntityRepository->find(NULL)
#3 /home/wi36wd72/edirectory/web/sitemgr/design/page-editor/custom.php(150): ArcaSolutions\WysiwygBundle\Services\PageService->getPage(NULL)
#4 {main}
  thrown in /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/ORMException.php on line 309
[21-Jul-2021 09:57:59 America/New_York] PHP Fatal error:  Uncaught Doctrine\ORM\ORMException: The identifier id is missing for a query of ArcaSolutions\WysiwygBundle\Entity\Page in /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/ORMException.php:309
Stack trace:
#0 /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/EntityManager.php(419): Doctrine\ORM\ORMException::missingIdentifierField('ArcaSolutions\\W...', 'id')
#1 /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/EntityRepository.php(151): Doctrine\ORM\EntityManager->find('ArcaSolutions\\W...', Array, NULL, NULL)
#2 /home/wi36wd72/edirectory/src/ArcaSolutions/WysiwygBundle/Services/PageService.php(67): Doctrine\ORM\EntityRepository->find(NULL)
#3 /home/wi36wd72/edirectory/web/sitemgr/design/page-editor/custom.php(150): ArcaSolutions\WysiwygBundle\Services\PageService->getPage(NULL)
#4 {main}
  thrown in /home/wi36wd72/edirectory/vendor/doctrine/orm/lib/Doctrine/ORM/ORMException.php on line 309
[22-Jul-2021 14:16:35 America/New_York] PHP Warning:  file_put_contents(/home/wi36wd72/public_html/../app/config/domains/nhrocks.com.route.yml): failed to open stream: Permission denied in /home/wi36wd72/edirectory/web/src/classes/class_Symfony.php on line 201
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:35:19 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:40:09 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:42:31 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:42:31 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:42:31 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
[19-Aug-2021 12:42:31 America/New_York] PHP Warning:  mysqli_num_rows() expects parameter 1 to be mysqli_result, boolean given in /home/wi36wd72/edirectory/web/src/functions/db_funct.php on line 60
